sample_id,modality,official_seq_index,mapping_status,source_hash,mapping_method,mapping_version,text_char_start,text_char_end,start_sec,end_sec,frame_pts_sec,note
13,vision,17,index_only,8a64f1201e0299f79d915aa87b4a9be811e346525589d1f41060c2533599a7cb,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
13,vision,18,index_only,8a64f1201e0299f79d915aa87b4a9be811e346525589d1f41060c2533599a7cb,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
13,vision,19,index_only,8a64f1201e0299f79d915aa87b4a9be811e346525589d1f41060c2533599a7cb,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
13,vision,20,index_only,8a64f1201e0299f79d915aa87b4a9be811e346525589d1f41060c2533599a7cb,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
13,vision,21,index_only,8a64f1201e0299f79d915aa87b4a9be811e346525589d1f41060c2533599a7cb,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
13,vision,22,index_only,8a64f1201e0299f79d915aa87b4a9be811e346525589d1f41060c2533599a7cb,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
13,vision,23,index_only,8a64f1201e0299f79d915aa87b4a9be811e346525589d1f41060c2533599a7cb,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
13,vision,24,index_only,8a64f1201e0299f79d915aa87b4a9be811e346525589d1f41060c2533599a7cb,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
13,vision,25,index_only,8a64f1201e0299f79d915aa87b4a9be811e346525589d1f41060c2533599a7cb,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
13,vision,26,index_only,8a64f1201e0299f79d915aa87b4a9be811e346525589d1f41060c2533599a7cb,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
13,vision,27,index_only,8a64f1201e0299f79d915aa87b4a9be811e346525589d1f41060c2533599a7cb,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
13,vision,28,index_only,8a64f1201e0299f79d915aa87b4a9be811e346525589d1f41060c2533599a7cb,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
13,vision,29,index_only,8a64f1201e0299f79d915aa87b4a9be811e346525589d1f41060c2533599a7cb,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
13,vision,30,index_only,8a64f1201e0299f79d915aa87b4a9be811e346525589d1f41060c2533599a7cb,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,1,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,2,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,3,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,4,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,5,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,6,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,7,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,8,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,9,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,10,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,11,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,12,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,13,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,14,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,15,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,16,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,17,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,18,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,19,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,20,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,21,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,22,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,23,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,24,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,25,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,26,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,27,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,28,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,29,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,30,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,31,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,32,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,33,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,34,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,35,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,36,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,37,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,38,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,39,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,40,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,41,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,42,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,text,43,index_only,57760975e46e452dbb488752e013f6c181846158c10e4b3624b71ea63a45c876,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,1,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,2,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,3,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,4,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,5,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,6,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,7,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,8,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,9,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,10,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,11,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,12,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,13,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,14,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,15,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,16,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,17,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,18,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,19,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,20,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,21,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,22,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,23,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,24,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,25,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,26,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,27,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,28,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,29,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,30,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,31,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,32,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,33,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,34,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,35,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,36,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,37,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,38,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,39,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,40,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,41,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,42,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,audio,43,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,1,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,2,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,3,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,4,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,5,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,6,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,7,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,8,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,9,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,10,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,11,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,12,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,13,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,14,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,15,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,16,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,17,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,18,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,19,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,20,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,21,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,22,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,23,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,24,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,25,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,26,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,27,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,28,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,29,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,30,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,31,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,32,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,33,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,34,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,35,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,36,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,37,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,38,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,39,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,40,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,41,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,42,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
20,vision,43,index_only,0c75c37baddf51add457b20ad35e10166ff7baaa520f77bd6b2af2239c217a1c,official_sequence_index,q3-v1-preflight,,,,,,official feature row-to-raw evidence relation not verified
